Number of Vehicles Stopped,Total Waiting Time of All Vehicles,Total CO2 Emissions Released
0,0.0,13105.166394751208
0,0.0,37571.45854475412
0,0.0,10220.429857251798
0,0.0,14273.42070408668
0,0.0,42607.451844974166
0,0.0,4686.896270425532
0,0.0,6518.059849727419
0,0.0,4408.7544696991035
0,0.0,22355.58078991913
0,0.0,27234.39803927716
0,0.0,5684.372637307251
0,0.0,0.0
1,1.0,4383.031200855354
1,2.0,19304.755989355217
1,3.0,16289.277587308166
2,5.0,39775.9409075296
1,2.0,9524.631310210276
0,0.0,3211.4486962884234
0,0.0,12302.430711823408
0,0.0,3183.784349629801
0,0.0,20235.207704882614
0,0.0,13924.523913816613
0,0.0,25025.943535206323
